Date,Close_AGG,Close_DIA,Close_EEM,Close_EFA,Close_FXI,Close_GLD,Close_HYG,Close_IEF,Close_IWM,Close_LQD,Close_QQQ,Close_SLV,Close_SPY,Close_TLT,Close_USO,Close_VWO,Close_VXX,Close_XLB,Close_XLE,Close_XLF,Close_XLI,Close_XLK,Close_XLP,Close_XLRE,Close_XLU,Close_XLV,Close_XLY,Dollar_Volume_AGG,Dollar_Volume_DIA,Dollar_Volume_EEM,Dollar_Volume_EFA,Dollar_Volume_FXI,Dollar_Volume_GLD,Dollar_Volume_HYG,Dollar_Volume_IEF,Dollar_Volume_IWM,Dollar_Volume_LQD,Dollar_Volume_QQQ,Dollar_Volume_SLV,Dollar_Volume_SPY,Dollar_Volume_TLT,Dollar_Volume_USO,Dollar_Volume_VWO,Dollar_Volume_VXX,Dollar_Volume_XLB,Dollar_Volume_XLE,Dollar_Volume_XLF,Dollar_Volume_XLI,Dollar_Volume_XLK,Dollar_Volume_XLP,Dollar_Volume_XLRE,Dollar_Volume_XLU,Dollar_Volume_XLV,Dollar_Volume_XLY,Volume_AGG,Volume_DIA,Volume_EEM,Volume_EFA,Volume_FXI,Volume_GLD,Volume_HYG,Volume_IEF,Volume_IWM,Volume_LQD,Volume_QQQ,Volume_SLV,Volume_SPY,Volume_TLT,Volume_USO,Volume_VWO,Volume_VXX,Volume_XLB,Volume_XLE,Volume_XLF,Volume_XLI,Volume_XLK,Volume_XLP,Volume_XLRE,Volume_XLU,Volume_XLV,Volume_XLY
2025-06-25,98.80999755859375,429.8599853515625,47.959999084472656,87.55999755859375,37.060001373291016,307.1199951171875,80.1500015258789,95.30000305175781,211.97000122070312,108.79000091552734,541.1599731445312,33.0099983215332,607.1199951171875,87.51000213623047,73.30999755859375,49.11000061035156,48.52000045776367,43.40999984741211,42.27000045776367,51.40999984741211,143.77999877929688,124.67500305175781,80.23999786376953,41.22999954223633,40.25,133.89999389648438,106.5250015258789,833442567.4072266,1403707782.1655273,1138532010.2661133,1262799040.789795,667761928.7445068,2067900351.1230469,1936111451.8592834,609281509.5108032,5876995465.844727,3337155036.0839844,24246239668.762207,404514422.43156433,37711137072.70508,2305477259.2796326,909117279.7241211,344703094.2840576,156666229.47807312,379577038.6657715,1848171230.014801,1702899693.945694,1402085036.0961914,1150575733.1634521,1033523268.4844971,451884917.9828644,1077564950.0,1606317886.7797852,990895564.1937256,8434800,3265500,23739200,14422100,18018400,6733200,24156100,6393300,27725600,30675200,44804200,12254300,62114800,26345300,12401000,7019000,3228900,8744000,43723000,33123900,9751600,9228600,12880400,10960100,26771800,11996400,9302000
2025-06-26,99.08000183105469,433.92999267578125,48.279998779296875,88.54000091552734,37.15999984741211,306.7799987792969,80.37999725341797,95.63999938964844,215.41000366210938,109.19000244140625,546.219970703125,33.34000015258789,611.8699951171875,87.94999694824219,73.58999633789062,49.439998626708984,48.40999984741211,43.88999938964844,42.875,51.790000915527344,145.33999633789062,125.53500366210938,80.16999816894531,40.970001220703125,40.584999084472656,134.22000122070312,107.50499725341797,968516925.8987427,1060872046.09375,1060334989.1906738,1398179424.45755,911077728.2588959,2082269241.7144775,2322105778.653717,682094911.6470337,5656925188.171387,3387729015.7470703,23930661624.46289,508608370.3277588,48061409124.46289,2679616532.020569,700201456.1553955,366721189.8136139,144102046.54579163,461222447.5860596,1439125100.0,1961080174.6673584,1413911086.3739014,1417089335.3393555,1104999118.762207,574551006.1187744,760814509.8373413,1768710910.0860596,810910194.2825317,9775100,2444800,21962200,15791500,24517700,6787500,28889100,7131900,26261200,31026000,43811400,15255200,78548400,30467500,9514900,7417500,2976700,10508600,33565600,37866000,9728300,11288400,13783200,14023700,18746200,13177700,7543000
2025-06-27,98.80000305175781,438.0,48.09000015258789,89.33999633789062,36.810001373291016,301.2200012207031,80.33999633789062,95.38999938964844,215.47999572753906,109.01000213623047,548.0900268554688,32.619998931884766,614.9099731445312,87.38999938964844,73.27999877929688,49.38999938964844,48.27000045776367,43.94499969482422,42.650001525878906,51.939998626708984,146.7899932861328,125.38500213623047,80.55000305175781,41.119998931884766,40.665000915527344,133.92999267578125,109.29499816894531,2562042159.136963,1585998000.0,1807866611.7362976,1428341059.451294,1027131554.3197632,4006617602.2369385,3844228654.7698975,801504930.871582,10282123600.1297,2693070300.7751465,31557434285.26001,573991287.2051239,53041150427.490234,6553681919.2276,850839409.8266602,407274873.96698,186843517.77191162,412010739.13879395,1510313324.0341187,2023275900.5046844,1964182221.1624146,1529270717.0547485,1219148461.18927,271729176.9416809,1029141710.1699829,1850711603.7902832,972944073.6999512,25931600,3621000,37593400,15987700,27903600,13301300,47849500,8402400,47717300,24704800,57577100,17596300,86258400,74993500,11610800,8246100,3870800,9375600,35411800,38954100,13380900,12196600,15135300,6608200,25307800,13818500,8902000
2025-06-30,99.19999694824219,440.6499938964844,48.2400016784668,89.38999938964844,36.7599983215332,304.8299865722656,80.6500015258789,95.7699966430664,215.7899932861328,109.61000061035156,551.6400146484375,32.810001373291016,617.8499755859375,88.25,73.11000061035156,49.459999084472656,48.04999923706055,43.904998779296875,42.404998779296875,52.369998931884766,147.52000427246094,126.61499786376953,80.97000122070312,41.41999816894531,40.83000183105469,134.7899932861328,108.66500091552734,1392450517.163086,1246070052.7404785,1590294367.33284,2508471101.8722534,738762010.2680206,2497197732.998657,4265247915.6974792,1009636035.610199,5515160648.406982,4447425774.765015,25126485535.217285,346647507.50923157,57152667366.63818,4738601400.0,432628428.6117554,464340363.4048462,158425652.48451233,374676478.5827637,1113029445.9594727,2224305727.6340485,1610121838.6322021,1692234769.4488525,978117614.7460938,288262477.2567749,898994980.3161621,1672433799.69635,761024467.4118042,14036800,2827800,32966300,28062100,20096900,8192100,52885900,10542300,25558000,40575000,45548700,10565300,92502500,53695200,5917500,9388200,3297100,8533800,26247600,42472900,10914600,13365200,12080000,6959500,22018000,12407700,7003400
2025-07-01,98.79000091552734,444.8900146484375,48.33000183105469,89.23999786376953,36.83000183105469,307.54998779296875,80.16999816894531,95.29000091552734,218.00999450683594,109.33999633789062,546.989990234375,32.72999954223633,617.6500244140625,88.13999938964844,73.93000030517578,49.65999984741211,48.040000915527344,45.040000915527344,42.72999954223633,52.65999984741211,148.00999450683594,125.48500061035156,81.9800033569336,41.70000076293945,40.970001220703125,136.7100067138672,109.12999725341797,1825658974.9191284,2011036333.215332,1227243736.4959717,1017880339.6339417,846088266.0644531,2871163666.040039,3640599786.8499756,1015772351.7593384,9562964807.043457,3137106636.9293213,30722622684.49707,439773365.8493042,43254092974.71924,3433987260.220337,327155037.35046387,636536912.0441437,164210331.12945557,713622782.5057983,1742221725.3356934,1782267162.8356934,1952118618.5501099,1900445237.2436523,1910306236.2236023,393581287.20092773,1626107542.4499512,2898839995.362854,1428009666.0598755,18480200,4520300,25393000,11406100,22972800,9335600,45411000,10659800,43864800,28691300,56166700,13436400,70030100,38960600,4425200,12817900,3418200,15844200,40772800,33844800,13189100,15144800,23302100,9438400,39690200,21204300,13085400
2025-07-02,98.66999816894531,444.7099914550781,48.540000915527344,89.5,36.689998626708984,309.25,80.31999969482422,95.08999633789062,221.02999877929688,109.31999969482422,550.7999877929688,33.2400016784668,620.4500122070312,87.58000183105469,75.58999633789062,49.79999923706055,47.90999984741211,45.71500015258789,43.46500015258789,52.619998931884766,148.16000366210938,126.80999755859375,82.22000122070312,41.779998779296875,40.6150016784668,135.36000061035156,110.00499725341797,863954503.9672852,1397145380.154419,1162562145.9274292,1175457200.0,1015612182.9860687,2571846700.0,2599115030.1246643,573031335.9313965,7898551212.37793,2654781532.5889587,20125295193.97583,454507162.95051575,41266378491.89453,3449093148.110962,490684902.2277832,667130749.7795105,163071266.4806366,669459605.2345276,1845906398.4802246,2146427638.4304047,1638901512.5091553,1515404832.824707,1350800622.0550537,281488563.77563477,889103001.7433167,1857193352.3742676,1368044146.8429565,8756000,3141700,23950600,13133600,27680900,8316400,32359500,6026200,35735200,24284500,36538300,13673500,66510400,39382200,6491400,13396200,3403700,14644200,42468800,40791100,11061700,11950200,16429100,6737400,21891000,13720400,12436200
2025-07-03,98.47000122070312,448.0899963378906,48.7599983215332,89.5199966430664,36.27000045776367,307.1400146484375,80.37000274658203,94.76000213623047,223.0800018310547,109.05999755859375,556.219970703125,33.5099983215332,625.3400268554688,86.97000122070312,75.19000244140625,50.02000045776367,47.56999969482422,45.685001373291016,43.51499938964844,53.189998626708984,149.4199981689453,128.47999572753906,82.18000030517578,41.79999923706055,40.91999816894531,135.5,110.6050033569336,451307709.59472656,1257833428.7200928,979105642.2962189,475449654.17099,703427642.8779602,1620409289.2822266,1587307554.244995,701119779.8057556,5245882399.058533,1891154887.664795,14708402795.288086,347036244.61746216,31933488743.395996,2324629859.628296,330445022.7294922,255081994.33441162,127135581.1843872,309104719.291687,968913679.40979,1377876276.425171,726913349.092102,913852513.6108398,895630515.3259277,240688575.60691833,609716156.716919,986805850.0,763705427.1789551,4583200,2807100,20080100,5311100,19394200,5275800,19750000,7398900,23515700,17340500,26443500,10356200,51065800,26729100,4394800,5099600,2672600,6766000,22266200,25904800,4864900,7112800,10898400,5758100,14900200,7282700,6904800
2025-07-07,98.12000274658203,444.0,48.06999969482422,88.55000305175781,36.310001373291016,307.3699951171875,80.0999984741211,94.45999908447266,219.72999572753906,108.41000366210938,552.030029296875,33.43000030517578,620.6799926757812,86.13999938964844,76.4800033569336,49.43000030517578,48.13999938964844,45.244998931884766,43.095001220703125,52.68000030517578,148.89999389648438,127.45999908447266,82.11000061035156,41.47999954223633,41.005001068115234,134.36000061035156,109.19999694824219,793604394.2146301,1623930000.0,1175902753.5346985,1144508789.4439697,732561539.7064209,2259661256.1035156,2965878663.5009766,804666948.2009888,9130044998.474121,1984260820.0286865,25034175407.592773,405606193.70269775,46435863312.04224,3300428234.614563,470734420.66192627,408968993.52493286,217843125.2380371,532153579.43725586,1537327978.5461426,1793701330.3909302,1591398464.767456,1473539557.4157715,1179518369.7677612,266210341.0621643,828940699.5925903,1888067036.5768433,1100910689.2333984,8088100,3657500,24462300,12925000,20175200,7351600,37027200,8518600,41551200,18303300,45349300,12133000,74814500,38314700,6155000,8273700,4525200,11761600,35673000,34049000,10687700,11560800,14365100,6417800,20215600,14052300,10081600
2025-07-08,98.08000183105469,442.3800048828125,48.369998931884766,89.19999694824219,36.689998626708984,304.1600036621094,79.98999786376953,94.31999969482422,221.25,108.0999984741211,552.3400268554688,33.290000915527344,620.3400268554688,86.02999877929688,76.95999908447266,49.619998931884766,46.849998474121094,45.6150016784668,44.255001068115234,52.209999084472656,148.86000061035156,128.14500427246094,81.3499984741211,41.41999816894531,40.56999969482422,134.97000122070312,108.83000183105469,765435950.289917,1576288433.3984375,789248435.5716705,808276852.3468018,923736757.4249268,3601406523.361206,2508398344.0101624,498273694.3878174,8040070125.0,3175426645.1774597,19968914692.91382,581679514.9971008,36615321949.1333,2701944171.661377,329942908.0749512,426985052.8087616,181042449.10354614,745695801.4389038,2100891112.7059937,2804460100.8224487,1614461136.6195679,2013824371.1425781,1278236256.02417,238935401.43737793,1796837172.4838257,2630011946.786499,746029662.5518799,7804200,3563200,16316900,9061400,25176800,11840500,31358900,5282800,36339300,29374900,36153300,17473100,59024600,31407000,4287200,8605100,3864300,16347600,47472400,53715000,10845500,15715200,15712800,5768600,44289800,19485900,6855000
2025-07-09,98.48999786376953,444.5199890136719,48.290000915527344,89.87000274658203,36.18000030517578,305.5199890136719,80.20999908447266,94.80999755859375,223.64999389648438,108.72000122070312,556.25,33.0,624.0599975585938,86.93000030517578,76.93000030517578,49.61000061035156,45.2599983215332,45.88999938964844,44.029998779296875,52.400001525878906,149.89999389648438,128.9149932861328,80.81999969482422,41.400001525878906,40.95000076293945,135.49000549316406,109.4749984741211,1087684140.4083252,1445534552.2735596,716923011.592102,781860036.894989,1082523699.131012,3251985315.060425,2428558247.280121,654264831.1523438,7251895782.092285,3607644928.5064697,23944059375.0,586215300.0,41258665836.590576,2592417776.1009216,295388122.17178345,349279209.2971802,205014214.39704895,616559675.7995605,1262445736.9995117,1919668815.9004211,1525022577.9052734,1667334957.1655273,1792506773.2315063,201526927.42767334,1647434910.6933594,1891968887.7059937,532573972.5769043,11043600,3251900,14846200,8699900,29920500,10644100,30277500,6900800,32425200,33182900,43045500,17764100,66113300,29821900,3839700,7040500,4529700,13435600,28672400,36634900,10173600,12933600,22179000,4867800,40230400,13963900,4864800
2025-07-10,98.45999908447266,446.5,48.41999816894531,89.80999755859375,36.52000045776367,306.20001220703125,80.12999725341797,94.76000213623047,224.8000030517578,108.73999786376953,555.4500122070312,33.75,625.8200073242188,86.98999786376953,75.38999938964844,49.65999984741211,44.95000076293945,46.1349983215332,44.3650016784668,52.709999084472656,150.74000549316406,128.49000549316406,81.11000061035156,41.61000061035156,41.28499984741211,136.32000732421875,110.68499755859375,504637033.3076477,1010250900.0,1060015441.9143677,768270643.1152344,628914579.883194,2159843026.1047363,2305836826.963806,421862053.5102844,7613054423.350525,3235982722.428131,19280169828.71704,1495175625.0,36002799201.35498,2133473192.6078796,505414555.9082031,461351330.582428,143116307.42912292,593554434.4055176,1278767935.3797913,1475489920.3720093,1867005412.0361328,1283435268.8690186,1353555579.1854858,251544936.6897583,1200320085.5636597,2408542785.406494,837442691.5283203,5125300,2262600,21892100,8554400,17221100,7053700,28776200,4451900,33865900,29758900,34710900,44301500,57529000,24525500,6704000,9290200,3183900,12865600,28823800,27992600,12385600,9988600,16687900,6045300,29074000,17668300,7566000
2025-07-11,98.05000305175781,443.57000732421875,48.2599983215332,88.94999694824219,36.47999954223633,309.1400146484375,80.02999877929688,94.31999969482422,221.6999969482422,108.08000183105469,554.2000122070312,35.029998779296875,623.6199951171875,85.79000091552734,77.29000091552734,49.59000015258789,45.20000076293945,45.7599983215332,44.564998626708984,52.15999984741211,150.1999969482422,127.92500305175781,80.80999755859375,41.56999969482422,41.224998474121094,135.19000244140625,110.71499633789062,598742343.6355591,1483963459.5031738,1319351138.1134033,753228574.1577148,552609977.0656586,2840162056.57959,2439490428.790283,566325574.167633,7001197223.626709,2569710123.5351562,21956628603.62549,2028860463.2995605,39706009813.11035,3497212229.321289,346815692.1081543,357524065.10009766,156179562.6361847,529132012.59155273,1344597312.5656128,1579921179.378128,1061193018.4387207,1181899103.1951904,1368654685.6506348,241209923.22921753,915186721.1257935,1925997888.7817383,740727611.4990234,6106500,3345500,27338400,8468000,15148300,9187300,30482200,6004300,31579600,23776000,39618600,57917800,63670200,40764800,4487200,7209600,3455300,11563200,30171600,30289900,7065200,9239000,16936700,5802500,22199800,14246600,6690400
2025-07-14,98.04000091552734,444.5799865722656,48.33000183105469,88.94999694824219,36.90999984741211,308.010009765625,80.08999633789062,94.27999877929688,223.19000244140625,108.05000305175781,556.2100219726562,34.630001068115234,624.8099975585938,85.61000061035156,75.62000274658203,49.650001525878906,45.869998931884766,45.505001068115234,44.07500076293945,52.54999923706055,151.00999450683594,127.81999969482422,80.87999725341797,41.849998474121094,41.38999938964844,135.02999877929688,111.125,610926461.7050171,997948695.8587646,815911923.9120483,708922580.6777954,875084422.3823547,1778110985.3759766,1899430371.1486816,480978841.77246094,5497660778.137207,1968292880.5923462,20275690793.97583,1408935445.4566956,32426701658.294678,2106819310.0204468,551247134.021759,250221112.68997192,183360733.73031616,589262460.8314514,1473938545.513916,1452298053.9150238,1369645549.1775513,1038563061.5203857,1107570682.3883057,304274598.9059448,988533911.4227295,1498211848.4558105,810345725.0,6231400,2244700,16882100,7969900,23708600,5772900,23716200,5101600,24632200,18216500,36453300,40685400,51898500,24609500,7289700,5039700,3997400,12949400,33441600,27636500,9069900,8125200,13694000,7270600,23883400,11095400,7292200
2025-07-15,97.75,440.1499938964844,48.68000030517578,88.0199966430664,37.63999938964844,306.7300109863281,79.8499984741211,93.91000366210938,218.82000732421875,107.66000366210938,556.719970703125,34.2599983215332,622.1400146484375,85.01000213623047,75.26000213623047,50.0099983215332,45.61000061035156,44.56999969482422,43.439998626708984,51.650001525878906,149.8800048828125,128.9550018310547,80.06999969482422,41.310001373291016,40.994998931884766,132.60000610351562,109.53500366210938,946317750.0,1677279581.741333,1211669547.5959778,930547404.510498,1712401660.232544,2499542859.527588,2957604018.4822083,528534891.6107178,9675214151.843262,3372923318.7316895,24093559876.098633,1167659540.793991,46235766110.632324,3439079636.4212036,447149776.6921997,395013973.7422943,216492428.89709473,653110947.5280762,1470834913.5017395,2463942662.791443,1540571606.1889648,2019048463.6688232,1415765706.604004,265520033.826828,1076241706.9587708,2266876664.3432617,1109940099.1088867,9681000,3810700,24890500,10572000,45494200,8149000,37039500,5628100,44215400,31329400,43277700,34082300,74317300,40455000,5941400,7898700,4746600,14653600,33859000,47704600,10278700,15657000,17681600,6427500,26253000,17095600,10133200
2025-07-16,97.88999938964844,442.3599853515625,48.90999984741211,88.37999725341797,37.470001220703125,308.260009765625,80.05999755859375,94.16999816894531,221.02000427246094,107.83000183105469,557.2899780273438,34.40999984741211,624.219970703125,85.12999725341797,75.19000244140625,50.2400016784668,45.90999984741211,44.689998626708984,43.064998626708984,52.0099983215332,150.41000366210938,129.35499572753906,80.3499984741211,41.7599983215332,41.01499938964844,134.25,109.73500061035156,2305975137.6220703,1871315446.0327148,1595444195.022583,1482707023.9219666,839387979.3457031,5454075178.78418,3184794708.880615,1204085847.5875854,10653120001.931763,4506657879.527283,29154458013.50708,911286907.9589844,55547774642.944336,5617532719.759369,464531354.08325195,381683340.75164795,393848115.69099426,608463269.3023682,1528876355.2459717,2430245186.571121,1503844339.6148682,2300268147.024536,1256159736.1450195,354454689.7533417,927964361.1907959,1898576925.0,1534380619.5343018,23556800,4230300,32620000,16776500,22401600,17693100,39780100,12786300,48199800,41794100,52314700,26483200,88987500,65987700,6178100,7597200,8578700,13615200,35501600,46726500,9998300,17782600,15633600,8487900,22625000,14142100,13982600
2025-07-17,97.93000030517578,445.2200012207031,49.189998626708984,88.61000061035156,37.59000015258789,307.5899963378906,80.13999938964844,94.13999938964844,223.9199981689453,108.08999633789062,561.7999877929688,34.650001525878906,628.0399780273438,85.11000061035156,76.16000366210938,50.54999923706055,45.849998474121094,45.005001068115234,43.33000183105469,52.5099983215332,151.8000030517578,130.52999877929688,81.11000061035156,41.720001220703125,41.185001373291016,132.72000122070312,110.11000061035156,818254117.5498962,1687739980.6274414,1098112610.3427887,845516625.8239746,677180093.7488556,2043105032.675171,2059854432.3120117,446901405.10253906,9751268080.26123,2096610849.9664307,22710090346.54541,513287797.6036072,43262973514.39819,2712923824.455261,331296015.9301758,530896311.9873047,128375410.72769165,532895216.64733887,1563589114.074707,2531711808.0745697,2030203600.8148193,1560486135.4064941,1385277700.4241943,327447773.5809326,813692072.1321106,2089132267.2149658,852515668.7255859,8355500,3790800,22323900,9542000,18014900,6642300,25703200,4747200,43548000,19396900,40423800,14813500,68885700,31875500,4350000,10502400,2799900,11840800,36085600,48213900,13374200,11955000,17079000,7848700,19757000,15740900,7742400
2025-07-18,98.11000061035156,443.260009765625,49.08000183105469,88.36000061035156,38.060001373291016,308.3900146484375,80.25,94.4000015258789,222.3300018310547,108.29000091552734,561.260009765625,34.61000061035156,627.5800170898438,85.23999786376953,75.93000030517578,50.4900016784668,45.0099983215332,45.11000061035156,42.97999954223633,52.540000915527344,151.4600067138672,130.44500732421875,80.88999938964844,41.84000015258789,41.875,131.83999633789062,111.08499908447266,828421223.1536865,1729556232.1044922,1148864682.8613281,975909698.7411499,1638235669.1112518,1719058458.6547852,2221833600.0,380904006.1569214,10896371156.739807,1889249013.9724731,28335043215.01465,633546444.1726685,41182804849.46289,2347074817.1791077,575815157.3143005,271944198.04039,220269929.7859192,614542560.3149414,2620731260.0875854,1565234929.2747498,1545164696.4935303,1341105120.300293,1031751942.2149658,234642904.85572815,1198772375.0,1746286671.4935303,1249306333.7036133,8443800,3901900,23408000,11044700,43043500,5574300,27686400,4035000,49009900,17446200,50484700,18305300,65621600,27534900,7583500,5386100,4893800,13623200,60975600,29791300,10201800,10281000,12755000,5608100,28627400,13245500,11246400
2025-07-21,98.37999725341797,443.44000244140625,49.400001525878906,88.83000183105469,38.209999084472656,313.1300048828125,80.36000061035156,94.7300033569336,221.42999267578125,108.70999908447266,564.1699829101562,35.349998474121094,628.77001953125,86.0,75.58999633789062,50.75,44.86000061035156,45.34000015258789,42.53499984741211,52.38999938964844,150.66000366210938,130.61500549316406,80.87999725341797,42.0,42.0099983215332,131.08999633789062,111.61000061035156,675447547.1427917,1130239878.2226562,832968005.7289124,828250937.0727539,965165471.8742371,3443114907.6904297,2288918005.3848267,495655796.56448364,6242421495.52002,1864061225.301361,22338423307.32422,1014916131.1912537,39848299987.79297,3441677000.0,218062021.43554688,297795925.0,228000953.10211182,482009541.62216187,1294527199.356079,1931692623.4954834,1520053974.94812,1207744709.7930908,1086291155.1109314,224137200.0,835814122.605896,1241251848.324585,1094648563.986206,6865700,2548800,16861700,9324000,25259500,10995800,28483300,5232300,28191400,17147100,39595200,28710500,63375000,40019500,2884800,5867900,5082500,10631000,30434400,36871400,10089300,9246600,13430900,5336600,19895600,9468700,9807800
2025-07-22,98.56999969482422,444.9599914550781,49.43000030517578,89.31999969482422,38.7400016784668,316.1000061035156,80.5,95.0,223.27000427246094,108.97000122070312,561.25,35.720001220703125,628.8599853515625,86.5199966430664,75.3499984741211,50.7599983215332,44.650001525878906,45.96500015258789,42.73500061035156,52.68000030517578,151.02000427246094,129.40499877929688,81.62000274658203,42.72999954223633,42.525001525878906,133.52999877929688,112.73999786376953,608443037.1162415,1375638309.5825195,1103104601.8104553,1083835672.2969055,1022368014.295578,4327978063.568115,2094424850.0,579310000.0,6893081822.904968,2132401262.8875732,24285624250.0,900333346.7681885,37760715338.41553,3044664637.8684998,297353698.9784241,826514900.6698608,166602550.69351196,627468217.0829773,1386494359.802246,1700989797.8538513,2273440042.3171997,1740341947.5830078,1666166250.0679016,263451812.17765808,1000111490.8859253,2227534086.6363525,1237885176.5441895,6172700,3091600,22316500,12134300,26390500,13691800,26017700,6098000,30873300,19568700,43270600,25205300,60046300,35190300,3946300,16282800,3731300,13651000,32444000,32289100,15053900,13448800,20413700,6165500,23518200,16681900,10980000
2025-07-23,98.3499984741211,450.2099914550781,49.93000030517578,91.54000091552734,39.08000183105469,312.17999267578125,80.54000091552734,94.66000366210938,226.67999267578125,108.80000305175781,563.8099975585938,35.689998626708984,634.2100219726562,86.04000091552734,75.27999877929688,51.22999954223633,42.810001373291016,46.119998931884766,43.404998779296875,53.099998474121094,153.72999572753906,130.14500427246094,81.6500015258789,42.849998474121094,42.20500183105469,136.27000427246094,113.2750015258789,734369603.6064148,2470077118.118286,1185567885.2462769,1655793844.5602417,1242986354.2388916,3292718472.7478027,2096053523.8265991,480304858.58154297,8495535433.502197,2264171583.508301,22673788194.818115,780997101.9485474,44718782859.313965,2667971368.3891296,362209714.1265869,816959679.7000885,285576957.1609497,622361713.5864258,1217336595.7641602,1705109981.0020447,2267102365.992737,1313397354.1168213,1127496706.0707092,241061236.41586304,1702254338.8519287,2265352551.0253906,1142174495.3857422,7466900,5486500,23744600,18088200,31806200,10547500,26025000,5074000,37478100,20810400,40215300,21882800,70511000,31008500,4811500,15946900,6670800,13494400,28046000,32111300,14747300,10091800,13808900,5625700,40333000,16624000,10083200
2025-07-24,98.29000091552734,447.1099853515625,49.65999984741211,90.86000061035156,38.900001525878906,310.2699890136719,80.44000244140625,94.5199966430664,223.5500030517578,108.63999938964844,565.010009765625,35.4900016784668,634.4199829101562,85.88999938964844,76.08999633789062,50.97999954223633,42.68000030517578,45.64500045776367,43.71500015258789,53.06999969482422,153.47000122070312,130.69500732421875,81.36000061035156,42.790000915527344,42.150001525878906,135.75999450683594,111.4000015258789,947889110.8291626,2270558638.61084,940957677.1087646,1092636937.3397827,692427807.1609497,2388706591.418457,2172982093.951416,554586628.3035278,6582809874.864197,2505759857.9223633,23886080667.84668,401739720.99990845,45238649163.3728,2161404656.640625,451852834.2529297,289658161.39907837,158701313.13476562,791639500.9391785,1050130476.6654968,1717976723.1208801,1794923746.2768555,1589199011.0595703,932597142.9962158,287886847.1595764,933099873.7792969,1500799587.27417,1687531783.114624,9643800,5078300,18948000,12025500,17800200,7698800,27013700,5867400,29446700,23064800,42275500,11319800,71307100,25164800,5938400,5681800,3718400,17343400,24022200,32371900,11695600,12159600,11462600,6727900,22137600,11054800,15148400
2025-07-25,98.44999694824219,449.0199890136719,49.5099983215332,90.75,38.650001525878906,307.3999938964844,80.48999786376953,94.73999786376953,224.3800048828125,108.98999786376953,566.3699951171875,34.65999984741211,637.0999755859375,86.43000030517578,74.8499984741211,50.84000015258789,42.33000183105469,46.185001373291016,43.54999923706055,53.439998626708984,154.99000549316406,130.9949951171875,81.5,42.790000915527344,42.2599983215332,136.47999572753906,112.43499755859375,544467863.1225586,1666133571.2341309,772603523.8075256,869675400.0,841325503.2150269,2882305302.770996,2424608254.650116,342390352.2796631,5509763209.899902,2834666359.43985,17348366046.435547,865054674.1916656,36228944951.68457,2350567574.2996216,246061884.98382568,272507484.81788635,146902038.3544922,727543089.6331787,877236344.631958,1547873528.2230377,1453279285.5072021,1048221950.9277344,756719350.0,201027424.30114746,689700076.6067505,1302005511.24115,1379352550.0488281,5530400,3710600,15605000,9583200,21767800,9376400,30123100,3614000,24555500,26008500,30630800,24958300,56865400,27196200,3287400,5360100,3470400,15752800,20143200,28964700,9376600,8002000,9284900,4698000,16320400,9539900,12268000
2025-07-28,98.31999969482422,448.3399963378906,49.18000030517578,89.29000091552734,38.47999954223633,305.4100036621094,80.44999694824219,94.52999877929688,224.1199951171875,108.7699966430664,568.1400146484375,34.63999938964844,636.9400024414062,85.87000274658203,77.16999816894531,50.439998626708984,41.150001525878906,45.51499938964844,44.04499816894531,53.06999969482422,154.50999450683594,132.0399932861328,80.66000366210938,42.04999923706055,41.810001373291016,135.2899932861328,113.08999633789062,691405901.8539429,1284135417.5109863,1362453220.4544067,1219165672.5006104,606621800.7835388,2832799947.9675293,1777446142.5750732,479569589.8071289,5588409666.247559,2380746809.523773,17895671879.40674,573063365.90271,34978897808.07495,2302389448.6427307,292999049.04785156,335940478.8536072,197923277.33917236,683407715.8355713,1044095490.5944824,1545361242.1134949,1423763246.382141,1520783826.6723633,977050756.3598633,200856026.3557434,937112646.7803955,1323176721.3363647,1281603692.4987793,7032200,2864200,27703400,13654000,15764600,9275400,22093800,5073200,24934900,21887900,31498700,16543400,54917100,26812500,3796800,6660200,4809800,15015000,23705200,29119300,9214700,11517600,12113200,4776600,22413600,9780300,11332600
2025-07-29,98.8499984741211,446.4800109863281,49.20000076293945,89.11000061035156,38.220001220703125,306.25,80.5,95.1500015258789,222.69000244140625,109.48999786376953,567.260009765625,34.65999984741211,635.260009765625,87.31999969482422,79.80000305175781,50.470001220703125,42.099998474121094,45.34000015258789,44.474998474121094,52.79999923706055,152.75,132.0449981689453,81.19000244140625,42.75,42.290000915527344,134.42999267578125,112.30999755859375,1187702501.6662598,1404715410.5651855,1217326098.8769531,1059393153.2562256,1009420808.2397461,1758211875.0,1720429900.0,748259611.9995117,6388063141.033936,2861115981.1775208,25789512001.97754,371059560.3664398,38468995729.37012,4176367141.403961,632670384.1949463,448027247.8363037,226081201.8058777,644090974.167633,1091950162.536621,2000232931.097412,2069227875.0,1814166229.8431396,1532290797.076416,403863525.0,777941482.8414917,2012094358.3740234,1236825079.1137695,12015200,3146200,24742400,11888600,26410800,5741100,21371800,7864000,28685900,26131300,45463300,10705700,60556300,47828300,7928200,8877100,5370100,14205800,24552000,37883200,13546500,13739000,18872900,9447100,18395400,14967600,11012600
